order_id,date_id,customer_id,product_id,region_id,ship_mode,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name,country,state,city,region,year,month,month_name,quarter
ORD-100129,5/1/2024,CUST-0963,PROD-0075,1,Second Class,88.98,5,0.3,-10.48,Yash Ghosh,Home Office,Furniture,Furnishings,Furnishings Product 15,USA,California,Los Angeles,West,2024,5,May,Q2
ORD-100130,8/3/2022,CUST-1440,PROD-0221,8,Standard Class,343.96,4,0.3,-54.6,Aadhya Dutta,Corporate,Office Supplies,Art,Art Product 1,USA,Arizona,Phoenix,West,2022,8,August,Q3
ORD-100131,7/4/2024,CUST-1208,PROD-0170,4,Same Day,817.49,2,0.1,39.47,Diya Sharma,Consumer,Office Supplies,Binders,Binders Product 10,USA,Washington,Seattle,East,2024,7,July,Q3
ORD-100132,4/6/2022,CUST-1327,PROD-0039,5,Second Class,546.03,2,0.2,-30.98,Ira Dutta,Consumer,Furniture,Tables,Tables Product 19,USA,Florida,Miami,East,2022,4,April,Q2
ORD-100133,12/6/2021,CUST-1624,PROD-0079,5,Same Day,38.67,2,0,5.25,Reyansh Bhatt,Consumer,Furniture,Furnishings,Furnishings Product 19,USA,Florida,Miami,East,2021,12,December,Q4
ORD-100134,11/11/2024,CUST-0623,PROD-0180,7,First Class,986.07,9,0.15,0,Anika Tiwari,Corporate,Office Supplies,Binders,Binders Product 20,USA,Ohio,Columbus,West,2024,11,November,Q4
ORD-100135,10/9/2023,CUST-0897,PROD-0021,1,Same Day,417.93,6,0.2,-25.98,Kabir Pillai,Consumer,Furniture,Tables,Tables Product 1,USA,California,Los Angeles,West,2023,10,October,Q4
ORD-100136,5/28/2022,CUST-0053,PROD-0024,4,Standard Class,931.69,5,0.2,-40.01,Manav Deshmukh,Corporate,Furniture,Tables,Tables Product 4,USA,Washington,Seattle,East,2022,5,May,Q2
ORD-100137,3/24/2021,CUST-1563,PROD-0194,3,Same Day,781.44,9,0.2,-41.32,Aadhya Rao,Corporate,Office Supplies,Paper,Paper Product 14,USA,New York,New York,Central,2021,3,March,Q1
ORD-100138,6/25/2023,CUST-1877,PROD-0072,3,Same Day,493.4,8,0.3,-68.1,Vihaan Mukherjee,Consumer,Furniture,Furnishings,Furnishings Product 12,USA,New York,New York,Central,2023,6,June,Q2
ORD-100139,8/21/2023,CUST-0713,PROD-0105,6,First Class,425.4,2,0,68.3,Kunal Rao,Consumer,Technology,Accessories,Accessories Product 5,USA,Illinois,Chicago,East,2023,8,August,Q3
ORD-100140,11/7/2022,CUST-0844,PROD-0178,8,First Class,542.04,7,0.05,65,Ira Ghosh,Corporate,Office Supplies,Binders,Binders Product 18,USA,Arizona,Phoenix,West,2022,11,November,Q4
ORD-100141,3/17/2021,CUST-0932,PROD-0023,6,First Class,810.13,6,0.2,-30.05,Simran Arora,Home Office,Furniture,Tables,Tables Product 3,USA,Illinois,Chicago,East,2021,3,March,Q1
ORD-100142,4/8/2023,CUST-1772,PROD-0132,1,Same Day,775.4,7,0,100.34,Kabir Pandey,Home Office,Technology,Copiers,Copiers Product 12,USA,California,Los Angeles,West,2023,4,April,Q2
ORD-100143,1/20/2022,CUST-1062,PROD-0093,8,Same Day,719.52,1,0,119.59,Manav Pandey,Corporate,Technology,Phones,Phones Product 13,USA,Arizona,Phoenix,West,2022,1,January,Q1
ORD-100144,7/1/2022,CUST-1125,PROD-0034,5,Same Day,292.38,8,0.05,28.48,Sai Jain,Home Office,Furniture,Tables,Tables Product 14,USA,Florida,Miami,East,2022,7,July,Q3
ORD-100145,3/1/2021,CUST-1994,PROD-0162,4,Second Class,244.58,5,0,26.83,Rudra Verma,Consumer,Office Supplies,Binders,Binders Product 2,USA,Washington,Seattle,East,2021,3,March,Q1
ORD-100146,1/29/2021,CUST-1132,PROD-0105,2,Second Class,466.6,2,0.2,-21.41,Saanvi Saxena,Home Office,Technology,Accessories,Accessories Product 5,USA,Texas,Houston,West,2021,1,January,Q1
ORD-100147,8/29/2021,CUST-1327,PROD-0214,3,Same Day,1194.67,5,0.15,0,Kunal Patel,Consumer,Office Supplies,Storage,Storage Product 14,USA,New York,New York,Central,2021,8,August,Q3
ORD-100148,12/15/2024,CUST-0560,PROD-0107,8,Same Day,413.61,4,0.2,-21.68,Kavya Sharma,Consumer,Technology,Accessories,Accessories Product 7,USA,Arizona,Phoenix,West,2024,12,December,Q4
ORD-100149,2/3/2024,CUST-0297,PROD-0099,4,Second Class,124.75,2,0.15,0,Aarav Malhotra,Corporate,Technology,Phones,Phones Product 19,USA,Washington,Seattle,East,2024,2,February,Q1
ORD-100150,4/30/2023,CUST-0697,PROD-0240,5,Standard Class,769.25,5,0.1,44.34,Aadhya Nair,Home Office,Office Supplies,Art,Art Product 20,USA,Florida,Miami,East,2023,4,April,Q2
ORD-100151,9/4/2022,CUST-1716,PROD-0151,8,Second Class,221.16,8,0.3,-31.37,Aisha Chatterjee,Corporate,Technology,Machines,Machines Product 11,USA,Arizona,Phoenix,West,2022,9,September,Q3
ORD-100152,9/19/2023,CUST-0707,PROD-0086,7,Same Day,518.77,6,0.2,-30.95,Arjun Agarwal,Home Office,Technology,Phones,Phones Product 6,USA,Ohio,Columbus,West,2023,9,September,Q3
ORD-100153,11/29/2024,CUST-0490,PROD-0147,7,Second Class,21.46,7,0.05,1.89,Yash Dutta,Consumer,Technology,Machines,Machines Product 7,USA,Ohio,Columbus,West,2024,11,November,Q4
ORD-100154,10/14/2022,CUST-1526,PROD-0122,7,Same Day,1177.86,3,0,174.02,Ishita Sinha,Consumer,Technology,Copiers,Copiers Product 2,USA,Ohio,Columbus,West,2022,10,October,Q4
ORD-100155,3/17/2021,CUST-0259,PROD-0129,6,Standard Class,471.38,8,0.15,0,Ishita Chauhan,Home Office,Technology,Copiers,Copiers Product 9,USA,Illinois,Chicago,East,2021,3,March,Q1
ORD-100156,12/14/2023,CUST-1865,PROD-0117,1,Second Class,1169.51,7,0,124.91,Vihaan Rao,Home Office,Technology,Accessories,Accessories Product 17,USA,California,Los Angeles,West,2023,12,December,Q4
ORD-100157,11/13/2021,CUST-0154,PROD-0121,5,First Class,889.87,10,0.3,-154.99,Ishita Shetty,Home Office,Technology,Copiers,Copiers Product 1,USA,Florida,Miami,East,2021,11,November,Q4
ORD-100158,3/26/2023,CUST-1331,PROD-0021,6,Same Day,307.51,6,0.3,-50.87,Manav Tiwari,Home Office,Furniture,Tables,Tables Product 1,USA,Illinois,Chicago,East,2023,3,March,Q1
ORD-100159,9/27/2023,CUST-1787,PROD-0139,1,Standard Class,129.66,4,0.3,-16.61,Aadhya Das,Home Office,Technology,Copiers,Copiers Product 19,USA,California,Los Angeles,West,2023,9,September,Q3
ORD-100160,11/2/2024,CUST-1887,PROD-0074,4,Standard Class,949.72,7,0.3,-173.63,Ritika Saxena,Corporate,Furniture,Furnishings,Furnishings Product 14,USA,Washington,Seattle,East,2024,11,November,Q4
ORD-100161,7/21/2024,CUST-1442,PROD-0224,2,Same Day,738.01,3,0,111.16,Saanvi Patel,Corporate,Office Supplies,Art,Art Product 4,USA,Texas,Houston,West,2024,7,July,Q3
ORD-100162,9/6/2022,CUST-1851,PROD-0008,1,First Class,207.98,1,0.3,-23.02,Krishna Naidu,Consumer,Furniture,Chairs,Chairs Product 8,USA,California,Los Angeles,West,2022,9,September,Q3
ORD-100163,1/5/2023,CUST-0768,PROD-0111,3,Second Class,158.83,9,0.1,6.64,Myra Pillai,Consumer,Technology,Accessories,Accessories Product 11,USA,New York,New York,Central,2023,1,January,Q1
ORD-100164,3/5/2024,CUST-1397,PROD-0203,3,Second Class,423.18,3,0.15,0,Aditya Sinha,Home Office,Office Supplies,Storage,Storage Product 3,USA,New York,New York,Central,2024,3,March,Q1
ORD-100165,6/2/2024,CUST-1784,PROD-0098,4,Same Day,428.66,10,0,54.23,Simran Agarwal,Corporate,Technology,Phones,Phones Product 18,USA,Washington,Seattle,East,2024,6,June,Q2
ORD-100166,4/21/2022,CUST-0945,PROD-0164,5,Same Day,621.47,5,0.05,74.28,Yash Joshi,Home Office,Office Supplies,Binders,Binders Product 4,USA,Florida,Miami,East,2022,4,April,Q2
ORD-100167,1/20/2021,CUST-1841,PROD-0206,8,First Class,350.05,9,0.3,-66.44,Diya Menon,Home Office,Office Supplies,Storage,Storage Product 6,USA,Arizona,Phoenix,West,2021,1,January,Q1
ORD-100168,6/1/2021,CUST-0905,PROD-0089,5,Same Day,1050.54,5,0.05,83.73,Ira Shetty,Home Office,Technology,Phones,Phones Product 9,USA,Florida,Miami,East,2021,6,June,Q2
ORD-100169,9/11/2022,CUST-0408,PROD-0099,8,Standard Class,947.81,4,0.15,0,Meera Rao,Corporate,Technology,Phones,Phones Product 19,USA,Arizona,Phoenix,West,2022,9,September,Q3
ORD-100170,3/17/2024,CUST-0736,PROD-0148,5,First Class,688.56,1,0.15,0,Saanvi Kulkarni,Consumer,Technology,Machines,Machines Product 8,USA,Florida,Miami,East,2024,3,March,Q1
ORD-100171,3/22/2023,CUST-0563,PROD-0003,1,Same Day,611.36,5,0.3,-86.05,Myra Naidu,Consumer,Furniture,Chairs,Chairs Product 3,USA,California,Los Angeles,West,2023,3,March,Q1
ORD-100172,5/28/2024,CUST-1643,PROD-0091,4,Second Class,656.88,10,0.05,70.73,Manav Kulkarni,Corporate,Technology,Phones,Phones Product 11,USA,Washington,Seattle,East,2024,5,May,Q2
ORD-100173,10/20/2024,CUST-1548,PROD-0185,3,Standard Class,815.68,1,0.1,41.58,Aditya Chatterjee,Consumer,Office Supplies,Paper,Paper Product 5,USA,New York,New York,Central,2024,10,October,Q4
ORD-100174,6/22/2023,CUST-0069,PROD-0149,6,Second Class,871.28,2,0.1,34.19,Ira Menon,Corporate,Technology,Machines,Machines Product 9,USA,Illinois,Chicago,East,2023,6,June,Q2
ORD-100175,11/1/2022,CUST-1531,PROD-0107,3,Second Class,270.14,3,0.1,16.09,Kunal Banerjee,Home Office,Technology,Accessories,Accessories Product 7,USA,New York,New York,Central,2022,11,November,Q4
ORD-100176,1/20/2023,CUST-1088,PROD-0129,5,Second Class,400.58,5,0.2,-14.3,Vivaan Rao,Consumer,Technology,Copiers,Copiers Product 9,USA,Florida,Miami,East,2023,1,January,Q1
ORD-100177,8/28/2022,CUST-1529,PROD-0223,6,Standard Class,201.47,8,0.15,0,Kabir Mehta,Home Office,Office Supplies,Art,Art Product 3,USA,Illinois,Chicago,East,2022,8,August,Q3
ORD-100178,10/16/2021,CUST-1545,PROD-0058,7,First Class,1149.64,2,0,180,Atharv Bansal,Corporate,Furniture,Bookcases,Bookcases Product 18,USA,Ohio,Columbus,West,2021,10,October,Q4
ORD-100179,1/29/2021,CUST-0542,PROD-0138,2,Same Day,1120.62,6,0.15,0,Krishna Gupta,Corporate,Technology,Copiers,Copiers Product 18,USA,Texas,Houston,West,2021,1,January,Q1
ORD-100180,10/8/2024,CUST-0537,PROD-0150,7,First Class,585.64,2,0.3,-78.03,Krishna Patel,Consumer,Technology,Machines,Machines Product 10,USA,Ohio,Columbus,West,2024,10,October,Q4
ORD-100181,4/24/2022,CUST-0966,PROD-0007,6,Second Class,735.52,2,0.3,-86.44,Riya Arora,Corporate,Furniture,Chairs,Chairs Product 7,USA,Illinois,Chicago,East,2022,4,April,Q2
ORD-100182,8/9/2023,CUST-1863,PROD-0180,5,Same Day,1079.95,2,0.3,-194,Shaurya Bhatt,Corporate,Office Supplies,Binders,Binders Product 20,USA,Florida,Miami,East,2023,8,August,Q3
ORD-100183,4/3/2021,CUST-1938,PROD-0010,5,Same Day,394.69,2,0.05,50.19,Sai Ghosh,Consumer,Furniture,Chairs,Chairs Product 10,USA,Florida,Miami,East,2021,4,April,Q2
ORD-100184,4/26/2022,CUST-1818,PROD-0138,3,Same Day,993.74,8,0,163.93,Aryan Pillai,Home Office,Technology,Copiers,Copiers Product 18,USA,New York,New York,Central,2022,4,April,Q2
ORD-100185,10/5/2024,CUST-1945,PROD-0191,7,Second Class,163.68,7,0.1,8.08,Priya Nair,Corporate,Office Supplies,Paper,Paper Product 11,USA,Ohio,Columbus,West,2024,10,October,Q4
ORD-100186,7/22/2021,CUST-1708,PROD-0126,7,First Class,617.21,1,0.3,-77.73,Sneha Deshmukh,Consumer,Technology,Copiers,Copiers Product 6,USA,Ohio,Columbus,West,2021,7,July,Q3
ORD-100187,1/29/2023,CUST-0445,PROD-0114,8,Second Class,114.36,6,0.3,-20,Simran Rao,Corporate,Technology,Accessories,Accessories Product 14,USA,Arizona,Phoenix,West,2023,1,January,Q1
ORD-100188,11/5/2024,CUST-0753,PROD-0140,6,Standard Class,164,7,0,25.99,Saanvi Rao,Home Office,Technology,Copiers,Copiers Product 20,USA,Illinois,Chicago,East,2024,11,November,Q4
ORD-100189,1/24/2022,CUST-1983,PROD-0032,8,Standard Class,1125.01,4,0.1,68.94,Atharv Nair,Corporate,Furniture,Tables,Tables Product 12,USA,Arizona,Phoenix,West,2022,1,January,Q1
ORD-100190,8/2/2024,CUST-1223,PROD-0006,1,First Class,347.75,4,0.3,-63.16,Anika Nair,Consumer,Furniture,Chairs,Chairs Product 6,USA,California,Los Angeles,West,2024,8,August,Q3
ORD-100191,3/2/2024,CUST-0421,PROD-0018,4,Second Class,20.39,4,0.05,1.45,Myra Reddy,Home Office,Furniture,Chairs,Chairs Product 18,USA,Washington,Seattle,East,2024,3,March,Q1
ORD-100192,10/30/2021,CUST-1616,PROD-0231,1,First Class,731.01,3,0.1,33.59,Dhruv Joshi,Consumer,Office Supplies,Art,Art Product 11,USA,California,Los Angeles,West,2021,10,October,Q4
ORD-100193,1/12/2024,CUST-0514,PROD-0205,3,Standard Class,476.02,1,0.05,49.44,Ananya Joshi,Consumer,Office Supplies,Storage,Storage Product 5,USA,New York,New York,Central,2024,1,January,Q1
ORD-100194,1/31/2021,CUST-0734,PROD-0203,4,First Class,246.3,1,0.05,20.37,Harsh Kulkarni,Corporate,Office Supplies,Storage,Storage Product 3,USA,Washington,Seattle,East,2021,1,January,Q1
ORD-100195,6/28/2022,CUST-0108,PROD-0033,7,Standard Class,591.83,2,0.05,68.21,Krishna Rao,Home Office,Furniture,Tables,Tables Product 13,USA,Ohio,Columbus,West,2022,6,June,Q2
ORD-100196,7/8/2023,CUST-1594,PROD-0093,2,Same Day,751.01,9,0.15,0,Sara Nair,Home Office,Technology,Phones,Phones Product 13,USA,Texas,Houston,West,2023,7,July,Q3
ORD-100197,6/13/2024,CUST-0089,PROD-0187,5,Same Day,527.8,1,0.05,42.35,Anika Kohli,Corporate,Office Supplies,Paper,Paper Product 7,USA,Florida,Miami,East,2024,6,June,Q2
ORD-100198,9/8/2023,CUST-1736,PROD-0103,7,Standard Class,108.06,8,0,18.96,Dhruv Bhatt,Corporate,Technology,Accessories,Accessories Product 3,USA,Ohio,Columbus,West,2023,9,September,Q3
ORD-100199,6/28/2023,CUST-0151,PROD-0231,2,First Class,333.16,10,0.3,-40.31,Krishna Malhotra,Corporate,Office Supplies,Art,Art Product 11,USA,Texas,Houston,West,2023,6,June,Q2
ORD-100200,5/15/2021,CUST-0259,PROD-0071,6,Same Day,836.11,10,0.05,89.53,Aadhya Jain,Home Office,Furniture,Furnishings,Furnishings Product 11,USA,Illinois,Chicago,East,2021,5,May,Q2
ORD-100201,8/27/2022,CUST-0930,PROD-0130,7,Standard Class,767.16,2,0.2,-32.12,Arjun Naidu,Corporate,Technology,Copiers,Copiers Product 10,USA,Ohio,Columbus,West,2022,8,August,Q3
ORD-100202,8/26/2024,CUST-1798,PROD-0197,4,Same Day,294.52,8,0.3,-36.78,Kavya Pillai,Home Office,Office Supplies,Paper,Paper Product 17,USA,Washington,Seattle,East,2024,8,August,Q3
ORD-100203,4/28/2023,CUST-0695,PROD-0212,8,Same Day,225.03,7,0.05,24.61,Ritika Bansal,Consumer,Office Supplies,Storage,Storage Product 12,USA,Arizona,Phoenix,West,2023,4,April,Q2
ORD-100204,7/14/2021,CUST-0641,PROD-0110,6,First Class,1020.66,6,0.3,-173.7,Meera Pillai,Consumer,Technology,Accessories,Accessories Product 10,USA,Illinois,Chicago,East,2021,7,July,Q3
ORD-100205,11/7/2024,CUST-1891,PROD-0122,2,Standard Class,954.67,2,0.05,90.01,Harsh Mehta,Consumer,Technology,Copiers,Copiers Product 2,USA,Texas,Houston,West,2024,11,November,Q4
ORD-100206,6/4/2023,CUST-0198,PROD-0191,6,Second Class,791.81,9,0,108.38,Diya Deshmukh,Home Office,Office Supplies,Paper,Paper Product 11,USA,Illinois,Chicago,East,2023,6,June,Q2
ORD-100207,4/16/2024,CUST-1960,PROD-0144,6,Standard Class,640.1,7,0,94.96,Dhruv Kohli,Home Office,Technology,Machines,Machines Product 4,USA,Illinois,Chicago,East,2024,4,April,Q2
ORD-100208,9/24/2024,CUST-1928,PROD-0193,7,Standard Class,228.73,5,0.1,10.66,Kavya Bhatt,Consumer,Office Supplies,Paper,Paper Product 13,USA,Ohio,Columbus,West,2024,9,September,Q3
ORD-100209,10/2/2022,CUST-0721,PROD-0027,4,Second Class,1157.31,8,0.2,-49.14,Saanvi Nair,Corporate,Furniture,Tables,Tables Product 7,USA,Washington,Seattle,East,2022,10,October,Q4
ORD-100210,8/10/2021,CUST-0718,PROD-0217,6,Standard Class,177.89,5,0.05,16.92,Aditya Naidu,Consumer,Office Supplies,Storage,Storage Product 17,USA,Illinois,Chicago,East,2021,8,August,Q3
ORD-100211,4/9/2022,CUST-1654,PROD-0110,1,First Class,952.6,1,0.2,-49.98,Sneha Malhotra,Consumer,Technology,Accessories,Accessories Product 10,USA,California,Los Angeles,West,2022,4,April,Q2
ORD-100212,7/14/2022,CUST-1440,PROD-0196,5,First Class,823.55,6,0.05,67.02,Sneha Patel,Corporate,Office Supplies,Paper,Paper Product 16,USA,Florida,Miami,East,2022,7,July,Q3
ORD-100213,1/7/2022,CUST-1782,PROD-0037,7,Standard Class,750.36,3,0,100.63,Ira Singh,Consumer,Furniture,Tables,Tables Product 17,USA,Ohio,Columbus,West,2022,1,January,Q1
ORD-100214,7/20/2024,CUST-1991,PROD-0008,2,Second Class,1004.48,7,0.3,-162.36,Kabir Das,Corporate,Furniture,Chairs,Chairs Product 8,USA,Texas,Houston,West,2024,7,July,Q3
ORD-100215,7/19/2023,CUST-0699,PROD-0041,6,First Class,254.65,6,0.15,0,Harsh Das,Consumer,Furniture,Bookcases,Bookcases Product 1,USA,Illinois,Chicago,East,2023,7,July,Q3
ORD-100216,5/6/2024,CUST-0174,PROD-0227,1,Second Class,70.31,3,0.2,-3.24,Krishna Kulkarni,Corporate,Office Supplies,Art,Art Product 7,USA,California,Los Angeles,West,2024,5,May,Q2
ORD-100217,4/12/2021,CUST-1381,PROD-0021,5,Same Day,333.7,7,0.2,-18.15,Aryan Pandey,Home Office,Furniture,Tables,Tables Product 1,USA,Florida,Miami,East,2021,4,April,Q2
ORD-100218,5/28/2024,CUST-0906,PROD-0107,5,Second Class,609.21,9,0.15,0,Aryan Dutta,Consumer,Technology,Accessories,Accessories Product 7,USA,Florida,Miami,East,2024,5,May,Q2
ORD-100219,12/8/2022,CUST-0881,PROD-0029,5,Same Day,196.1,9,0,22.84,Neha Arora,Home Office,Furniture,Tables,Tables Product 9,USA,Florida,Miami,East,2022,12,December,Q4
ORD-100220,9/24/2022,CUST-0094,PROD-0057,7,Standard Class,1040.3,1,0.3,-132.03,Sneha Tiwari,Home Office,Furniture,Bookcases,Bookcases Product 17,USA,Ohio,Columbus,West,2022,9,September,Q3
ORD-100221,9/10/2022,CUST-1937,PROD-0055,3,First Class,789.02,5,0.05,93.61,Kunal Arora,Corporate,Furniture,Bookcases,Bookcases Product 15,USA,New York,New York,Central,2022,9,September,Q3
ORD-100222,9/3/2021,CUST-0016,PROD-0128,7,Second Class,744.62,3,0.1,45.26,Ishaan Nair,Consumer,Technology,Copiers,Copiers Product 8,USA,Ohio,Columbus,West,2021,9,September,Q3
ORD-100223,12/27/2023,CUST-1442,PROD-0059,6,Standard Class,483.02,7,0.15,0,Manav Jain,Corporate,Furniture,Bookcases,Bookcases Product 19,USA,Illinois,Chicago,East,2023,12,December,Q4
ORD-100224,3/28/2021,CUST-0894,PROD-0005,8,Standard Class,177.11,6,0.3,-20.22,Neha Saxena,Corporate,Furniture,Chairs,Chairs Product 5,USA,Arizona,Phoenix,West,2021,3,March,Q1
ORD-100225,5/30/2023,CUST-1175,PROD-0104,7,First Class,797.26,2,0.2,-50.45,Neha Iyer,Corporate,Technology,Accessories,Accessories Product 4,USA,Ohio,Columbus,West,2023,5,May,Q2
ORD-100226,2/12/2021,CUST-1979,PROD-0084,3,Same Day,974.48,6,0.15,0,Shaurya Patel,Home Office,Technology,Phones,Phones Product 4,USA,New York,New York,Central,2021,2,February,Q1
ORD-100227,6/14/2023,CUST-1730,PROD-0028,4,Same Day,349.65,10,0,65.99,Ishaan Naidu,Home Office,Furniture,Tables,Tables Product 8,USA,Washington,Seattle,East,2023,6,June,Q2
ORD-100228,12/10/2023,CUST-0162,PROD-0102,5,First Class,318.61,4,0.15,0,Anika Bose,Home Office,Technology,Accessories,Accessories Product 2,USA,Florida,Miami,East,2023,12,December,Q4
ORD-100229,12/11/2021,CUST-0157,PROD-0131,2,Second Class,993.66,6,0.1,49.55,Yash Kulkarni,Home Office,Technology,Copiers,Copiers Product 11,USA,Texas,Houston,West,2021,12,December,Q4
ORD-100230,8/14/2024,CUST-1670,PROD-0038,4,Standard Class,475.89,3,0.1,23.08,Riya Kulkarni,Home Office,Furniture,Tables,Tables Product 18,USA,Washington,Seattle,East,2024,8,August,Q3
ORD-100231,2/9/2022,CUST-0356,PROD-0155,3,Standard Class,287.82,3,0.1,17.75,Aditya Malhotra,Home Office,Technology,Machines,Machines Product 15,USA,New York,New York,Central,2022,2,February,Q1
ORD-100232,10/9/2023,CUST-0951,PROD-0194,8,First Class,551.73,6,0.3,-101.75,Kunal Saxena,Home Office,Office Supplies,Paper,Paper Product 14,USA,Arizona,Phoenix,West,2023,10,October,Q4
ORD-100233,6/20/2023,CUST-0140,PROD-0121,8,First Class,144.72,5,0.05,18.71,Sara Pillai,Consumer,Technology,Copiers,Copiers Product 1,USA,Arizona,Phoenix,West,2023,6,June,Q2
ORD-100234,4/26/2021,CUST-0721,PROD-0130,2,First Class,543.06,8,0.2,-19.79,Priya Naidu,Corporate,Technology,Copiers,Copiers Product 10,USA,Texas,Houston,West,2021,4,April,Q2
ORD-100235,3/19/2021,CUST-0117,PROD-0095,5,Standard Class,64.87,2,0.15,0,Ritika Iyer,Consumer,Technology,Phones,Phones Product 15,USA,Florida,Miami,East,2021,3,March,Q1
ORD-100236,5/1/2024,CUST-1039,PROD-0099,8,Standard Class,797.66,8,0.2,-47.11,Ishaan Das,Home Office,Technology,Phones,Phones Product 19,USA,Arizona,Phoenix,West,2024,5,May,Q2
ORD-100237,8/27/2024,CUST-0386,PROD-0083,8,Second Class,144.33,1,0.2,-5.21,Ira Patel,Corporate,Technology,Phones,Phones Product 3,USA,Arizona,Phoenix,West,2024,8,August,Q3
ORD-100238,7/31/2021,CUST-1661,PROD-0231,6,Standard Class,620.12,9,0.15,0,Shaurya Joshi,Consumer,Office Supplies,Art,Art Product 11,USA,Illinois,Chicago,East,2021,7,July,Q3
ORD-100239,12/20/2021,CUST-0081,PROD-0064,8,Same Day,565.1,9,0.3,-109.77,Harsh Saxena,Home Office,Furniture,Furnishings,Furnishings Product 4,USA,Arizona,Phoenix,West,2021,12,December,Q4
ORD-100240,6/2/2024,CUST-0326,PROD-0094,6,First Class,1165.48,7,0.2,-73.74,Aryan Shetty,Corporate,Technology,Phones,Phones Product 14,USA,Illinois,Chicago,East,2024,6,June,Q2
ORD-100241,11/24/2022,CUST-1391,PROD-0154,1,First Class,944.93,2,0.15,0,Aarav Chauhan,Consumer,Technology,Machines,Machines Product 14,USA,California,Los Angeles,West,2022,11,November,Q4
ORD-100242,7/13/2021,CUST-1143,PROD-0174,7,First Class,506.31,5,0.1,26.07,Riya Pillai,Corporate,Office Supplies,Binders,Binders Product 14,USA,Ohio,Columbus,West,2021,7,July,Q3
ORD-100243,9/6/2024,CUST-1976,PROD-0233,3,First Class,1000.03,2,0.3,-111.19,Tanvi Pandey,Home Office,Office Supplies,Art,Art Product 13,USA,New York,New York,Central,2024,9,September,Q3
ORD-100244,9/21/2024,CUST-0290,PROD-0235,6,First Class,520.67,7,0.2,-19.51,Pooja Verma,Home Office,Office Supplies,Art,Art Product 15,USA,Illinois,Chicago,East,2024,9,September,Q3
ORD-100245,5/3/2024,CUST-1452,PROD-0022,5,Same Day,627.3,6,0.05,77.74,Krishna Reddy,Home Office,Furniture,Tables,Tables Product 2,USA,Florida,Miami,East,2024,5,May,Q2
ORD-100246,10/4/2024,CUST-1440,PROD-0213,2,Same Day,943.33,9,0.05,78.93,Krishna Deshmukh,Corporate,Office Supplies,Storage,Storage Product 13,USA,Texas,Houston,West,2024,10,October,Q4
ORD-100247,2/7/2021,CUST-0743,PROD-0080,3,Second Class,1171.67,6,0.1,64.47,Myra Jain,Home Office,Furniture,Furnishings,Furnishings Product 20,USA,New York,New York,Central,2021,2,February,Q1
ORD-100248,1/29/2022,CUST-0464,PROD-0036,3,Standard Class,32.3,5,0.15,0,Priya Yadav,Consumer,Furniture,Tables,Tables Product 16,USA,New York,New York,Central,2022,1,January,Q1
